Elapsed time,LoadExamResultsHomePage (failure),LoadExamResultsHomePage (success),LoadExamResultsHomePage-0 (success),LoadExamResultsHomePage-1 (failure),LoadExamResultsHomePage-1 (success),SearchExamResults (failure),SearchExamResults (success),SearchExamResults-0 (success),SearchExamResults-1 (failure),SearchExamResults-1 (success),SearchExamResults-2 (failure),SearchExamResults-2 (success)
17:08:32.0,,9.0,66.0,,9.0,,6.0,39.0,,5.0,,6.0
17:08:33.0,,1.0,1.0,,1.0,,2.0,3.0,,2.0,,2.0
17:08:34.0,2.0,41.0,54.0,37.0,4.0,3.0,20.0,13.0,17.0,6.0,18.0,6.0
17:08:35.0,27.0,87.0,18.0,83.0,4.0,9.0,62.0,,57.0,6.0,58.0,5.0
17:08:36.0,5.0,56.0,2.0,53.0,3.0,20.0,32.0,,29.0,1.0,29.0,2.0
17:08:37.0,2.0,15.0,39.0,1.0,14.0,27.0,21.0,57.0,2.0,19.0,2.0,21.0
17:08:38.0,3.0,55.0,14.0,27.0,28.0,35.0,30.0,32.0,7.0,23.0,7.0,20.0
17:08:39.0,47.0,10.0,,,10.0,33.0,3.0,,,2.0,,1.0
17:08:40.0,31.0,1.0,,1.0,,34.0,,,,,,
17:08:41.0,37.0,26.0,1.0,23.0,3.0,29.0,31.0,3.0,31.0,2.0,31.0,
17:08:42.0,32.0,16.0,1.0,12.0,4.0,3.0,19.0,1.0,19.0,,19.0,
17:08:43.0,34.0,3.0,,,3.0,27.0,,,,,,
17:08:44.0,34.0,15.0,6.0,,15.0,2.0,25.0,31.0,,22.0,,25.0
17:08:45.0,22.0,25.0,54.0,1.0,24.0,2.0,25.0,47.0,3.0,22.0,3.0,21.0
17:08:46.0,2.0,13.0,98.0,,13.0,16.0,23.0,85.0,,23.0,,25.0
17:08:47.0,5.0,,,,,33.0,,,,,,
17:08:48.0,,3.0,4.0,,3.0,,,18.0,,,,
17:08:49.0,13.0,36.0,,32.0,4.0,3.0,40.0,3.0,40.0,,40.0,
17:08:50.0,29.0,54.0,,50.0,4.0,59.0,62.0,5.0,62.0,,61.0,
17:08:51.0,11.0,13.0,27.0,,13.0,39.0,12.0,35.0,,12.0,,14.0
17:08:52.0,,25.0,29.0,1.0,24.0,34.0,32.0,17.0,11.0,21.0,12.0,19.0
17:08:53.0,33.0,15.0,14.0,,15.0,16.0,8.0,16.0,,8.0,,9.0
17:08:54.0,82.0,,,,,18.0,5.0,,5.0,,5.0,
17:08:55.0,31.0,26.0,2.0,22.0,4.0,54.0,29.0,6.0,26.0,3.0,26.0,1.0
17:08:56.0,52.0,31.0,2.0,28.0,3.0,27.0,13.0,8.0,11.0,2.0,11.0,3.0
17:08:57.0,23.0,16.0,9.0,12.0,4.0,33.0,15.0,20.0,13.0,2.0,13.0,1.0
17:08:58.0,4.0,13.0,174.0,,13.0,2.0,35.0,116.0,,36.0,,34.0
17:08:59.0,,23.0,44.0,,23.0,,15.0,15.0,,15.0,,16.0
17:09:00.0,,15.0,15.0,,15.0,,,,,,,
17:09:01.0,,,,,,,3.0,,3.0,,3.0,
17:09:02.0,16.0,94.0,2.0,88.0,6.0,39.0,75.0,,75.0,,78.0,
17:09:03.0,13.0,32.0,2.0,30.0,2.0,17.0,15.0,1.0,15.0,1.0,15.0,
17:09:04.0,,20.0,1.0,15.0,5.0,28.0,1.0,,,,,1.0
17:09:05.0,,13.0,38.0,,13.0,30.0,14.0,13.0,,13.0,,10.0
17:09:06.0,79.0,22.0,21.0,,22.0,81.0,8.0,25.0,,8.0,,8.0
17:09:07.0,5.0,17.0,9.0,2.0,15.0,20.0,6.0,7.0,1.0,6.0,1.0,5.0
17:09:08.0,17.0,,,,,49.0,,,,,,
17:09:09.0,39.0,29.0,2.0,26.0,3.0,21.0,11.0,12.0,5.0,5.0,5.0,7.0
17:09:10.0,30.0,6.0,56.0,1.0,5.0,,24.0,99.0,8.0,17.0,8.0,15.0
17:09:11.0,12.0,6.0,21.0,,6.0,14.0,4.0,53.0,,3.0,,4.0
17:09:12.0,36.0,12.0,64.0,,12.0,2.0,9.0,14.0,,9.0,,10.0
17:09:13.0,11.0,20.0,13.0,,20.0,101.0,12.0,6.0,,14.0,,12.0
17:09:14.0,5.0,48.0,35.0,30.0,18.0,2.0,68.0,11.0,37.0,29.0,37.0,30.0
17:09:15.0,7.0,18.0,,18.0,,12.0,40.0,,40.0,,40.0,
17:09:16.0,9.0,32.0,4.0,31.0,1.0,14.0,8.0,2.0,7.0,3.0,7.0,1.0
17:09:17.0,76.0,5.0,6.0,1.0,4.0,28.0,28.0,4.0,1.0,26.0,1.0,29.0
17:09:18.0,49.0,19.0,,16.0,3.0,31.0,13.0,2.0,6.0,10.0,6.0,6.0
17:09:19.0,33.0,17.0,19.0,,17.0,20.0,23.0,28.0,,19.0,,23.0
17:09:20.0,15.0,25.0,21.0,4.0,21.0,35.0,7.0,35.0,2.0,5.0,2.0,4.0
17:09:21.0,16.0,20.0,10.0,3.0,17.0,13.0,12.0,6.0,2.0,11.0,2.0,10.0
17:09:22.0,6.0,,,,,9.0,,,,,,
17:09:23.0,29.0,18.0,,17.0,1.0,65.0,24.0,,25.0,,24.0,
17:09:24.0,40.0,14.0,4.0,9.0,5.0,3.0,18.0,8.0,17.0,,17.0,1.0
17:09:25.0,19.0,6.0,1.0,4.0,2.0,63.0,3.0,2.0,3.0,,3.0,
17:09:26.0,1.0,17.0,112.0,,17.0,2.0,15.0,77.0,,14.0,,16.0
17:09:27.0,10.0,20.0,74.0,,20.0,26.0,24.0,18.0,,24.0,,25.0
17:09:28.0,,17.0,27.0,,17.0,1.0,15.0,41.0,,15.0,,15.0
17:09:29.0,22.0,,,,,44.0,2.0,,2.0,,2.0,
17:09:30.0,14.0,83.0,1.0,82.0,1.0,21.0,37.0,3.0,38.0,2.0,36.0,
17:09:31.0,26.0,47.0,39.0,43.0,4.0,6.0,22.0,24.0,14.0,9.0,14.0,8.0
17:09:32.0,15.0,28.0,3.0,25.0,3.0,28.0,34.0,2.0,33.0,,33.0,1.0
17:09:33.0,41.0,17.0,32.0,,17.0,7.0,12.0,10.0,,12.0,,12.0
17:09:34.0,38.0,21.0,46.0,1.0,20.0,7.0,14.0,88.0,3.0,10.0,3.0,12.0
17:09:35.0,1.0,21.0,14.0,5.0,16.0,8.0,24.0,87.0,3.0,19.0,4.0,19.0
17:09:36.0,16.0,2.0,20.0,,2.0,15.0,1.0,7.0,,2.0,,1.0
17:09:37.0,12.0,4.0,2.0,3.0,1.0,24.0,1.0,,,,,2.0
17:09:38.0,18.0,30.0,7.0,26.0,4.0,3.0,50.0,,46.0,6.0,46.0,6.0
17:09:39.0,15.0,13.0,2.0,9.0,4.0,24.0,61.0,1.0,59.0,2.0,60.0,1.0
17:09:40.0,16.0,30.0,3.0,18.0,12.0,11.0,19.0,3.0,7.0,15.0,6.0,13.0
17:09:41.0,25.0,27.0,10.0,2.0,25.0,98.0,18.0,20.0,,15.0,,16.0
17:09:42.0,12.0,21.0,37.0,7.0,14.0,46.0,21.0,15.0,,22.0,,22.0
17:09:43.0,49.0,2.0,2.0,,2.0,2.0,,,,,,
17:09:44.0,24.0,3.0,9.0,1.0,2.0,38.0,4.0,4.0,,3.0,,4.0
17:09:45.0,64.0,10.0,25.0,7.0,3.0,40.0,14.0,10.0,6.0,10.0,6.0,7.0
17:09:46.0,59.0,35.0,2.0,34.0,1.0,25.0,19.0,5.0,15.0,2.0,15.0,8.0
17:09:47.0,3.0,18.0,39.0,2.0,16.0,8.0,24.0,72.0,,23.0,,18.0
17:09:48.0,,26.0,132.0,,26.0,,17.0,45.0,1.0,15.0,2.0,16.0
17:09:49.0,,12.0,12.0,,12.0,,8.0,8.0,,9.0,,9.0
17:09:50.0,,3.0,5.0,,3.0,,2.0,1.0,,1.0,,2.0
17:09:51.0,15.0,16.0,2.0,16.0,,49.0,51.0,1.0,51.0,2.0,51.0,
17:09:52.0,7.0,74.0,34.0,69.0,5.0,12.0,33.0,23.0,25.0,6.0,25.0,8.0
17:09:53.0,3.0,9.0,,8.0,1.0,34.0,3.0,,3.0,,4.0,
17:09:54.0,1.0,20.0,21.0,4.0,16.0,19.0,11.0,11.0,,12.0,,9.0
17:09:55.0,79.0,29.0,23.0,2.0,27.0,51.0,7.0,25.0,1.0,5.0,1.0,6.0
17:09:56.0,41.0,43.0,5.0,31.0,12.0,25.0,14.0,6.0,14.0,1.0,14.0,1.0
17:09:57.0,34.0,2.0,2.0,,2.0,19.0,,7.0,,,,1.0
17:09:58.0,17.0,16.0,,16.0,,32.0,5.0,,5.0,,5.0,
17:09:59.0,60.0,25.0,6.0,21.0,4.0,5.0,24.0,12.0,21.0,4.0,21.0,3.0
17:10:00.0,39.0,6.0,,5.0,1.0,28.0,7.0,1.0,6.0,1.0,6.0,1.0
17:10:01.0,5.0,18.0,57.0,2.0,16.0,7.0,34.0,71.0,7.0,26.0,7.0,27.0
17:10:02.0,12.0,28.0,22.0,,28.0,4.0,26.0,46.0,,26.0,,23.0
17:10:03.0,16.0,9.0,6.0,,9.0,1.0,15.0,36.0,3.0,13.0,3.0,13.0
17:10:04.0,13.0,2.0,2.0,,2.0,26.0,3.0,7.0,,3.0,,4.0
17:10:05.0,12.0,25.0,,23.0,2.0,5.0,13.0,3.0,11.0,2.0,11.0,3.0
17:10:06.0,22.0,14.0,,13.0,1.0,35.0,41.0,8.0,34.0,10.0,34.0,7.0
17:10:07.0,11.0,6.0,,5.0,1.0,106.0,23.0,,23.0,,24.0,
17:10:08.0,27.0,22.0,69.0,2.0,20.0,28.0,51.0,97.0,8.0,39.0,7.0,40.0
17:10:09.0,,28.0,78.0,,28.0,,23.0,45.0,1.0,22.0,1.0,22.0
17:10:10.0,33.0,9.0,4.0,,9.0,8.0,4.0,18.0,2.0,2.0,2.0,2.0
17:10:11.0,50.0,2.0,,,2.0,30.0,,3.0,,,,
17:10:12.0,45.0,34.0,2.0,32.0,2.0,33.0,60.0,9.0,61.0,,60.0,
17:10:13.0,23.0,50.0,8.0,49.0,1.0,13.0,39.0,6.0,38.0,,40.0,
17:10:14.0,7.0,6.0,,4.0,2.0,24.0,15.0,1.0,15.0,,15.0,
17:10:15.0,8.0,20.0,60.0,,20.0,26.0,43.0,82.0,3.0,39.0,3.0,39.0
17:10:16.0,35.0,27.0,119.0,,27.0,3.0,17.0,46.0,,17.0,,18.0
17:10:17.0,2.0,5.0,6.0,,5.0,,2.0,21.0,,5.0,,3.0
17:10:18.0,,4.0,18.0,,4.0,,8.0,,,6.0,,8.0
17:10:19.0,19.0,35.0,50.0,31.0,4.0,18.0,58.0,11.0,42.0,15.0,43.0,14.0
17:10:20.0,11.0,38.0,1.0,37.0,1.0,1.0,22.0,,23.0,,24.0,
17:10:21.0,2.0,7.0,1.0,4.0,3.0,22.0,18.0,,18.0,,18.0,
17:10:22.0,,24.0,26.0,5.0,19.0,54.0,5.0,17.0,,6.0,,5.0
17:10:23.0,43.0,66.0,42.0,41.0,25.0,50.0,27.0,27.0,9.0,17.0,9.0,18.0
17:10:24.0,20.0,8.0,1.0,1.0,7.0,26.0,1.0,8.0,,2.0,,1.0
17:10:25.0,20.0,5.0,,1.0,4.0,55.0,2.0,1.0,,1.0,,3.0
17:10:26.0,48.0,24.0,1.0,23.0,1.0,25.0,10.0,7.0,10.0,,10.0,3.0
17:10:27.0,51.0,21.0,,17.0,4.0,14.0,16.0,,12.0,4.0,12.0,1.0
17:10:28.0,34.0,4.0,1.0,1.0,3.0,58.0,10.0,1.0,8.0,2.0,8.0,2.0
17:10:29.0,57.0,20.0,32.0,,20.0,8.0,8.0,23.0,1.0,7.0,1.0,6.0
17:10:30.0,21.0,26.0,22.0,1.0,25.0,,16.0,17.0,7.0,9.0,7.0,8.0
17:10:31.0,24.0,7.0,2.0,,7.0,,5.0,1.0,,4.0,,4.0
17:10:32.0,39.0,4.0,4.0,,4.0,29.0,1.0,9.0,,1.0,,
17:10:33.0,10.0,17.0,1.0,17.0,,14.0,12.0,,12.0,1.0,12.0,
17:10:34.0,7.0,8.0,10.0,3.0,5.0,44.0,9.0,6.0,6.0,2.0,6.0,3.0
17:10:35.0,5.0,4.0,7.0,2.0,2.0,76.0,2.0,,1.0,2.0,1.0,1.0
17:10:36.0,30.0,24.0,63.0,4.0,20.0,33.0,26.0,73.0,9.0,16.0,9.0,18.0
17:10:37.0,14.0,27.0,29.0,1.0,26.0,4.0,15.0,40.0,,15.0,,14.0
17:10:38.0,9.0,12.0,1.0,5.0,7.0,7.0,4.0,,4.0,,4.0,
17:10:39.0,38.0,9.0,5.0,5.0,4.0,60.0,,2.0,,,,
17:10:40.0,37.0,35.0,,35.0,,43.0,42.0,,42.0,,43.0,
17:10:41.0,17.0,24.0,38.0,19.0,5.0,12.0,37.0,70.0,32.0,5.0,32.0,5.0
17:10:42.0,9.0,2.0,1.0,,2.0,43.0,2.0,7.0,,2.0,,2.0
17:10:43.0,29.0,25.0,81.0,5.0,20.0,31.0,35.0,78.0,2.0,33.0,2.0,32.0
17:10:44.0,4.0,22.0,66.0,,22.0,1.0,24.0,51.0,,28.0,,24.0
17:10:45.0,19.0,27.0,14.0,21.0,6.0,10.0,48.0,3.0,44.0,4.0,44.0,5.0
17:10:46.0,21.0,4.0,3.0,,4.0,9.0,3.0,,3.0,,3.0,
17:10:47.0,20.0,42.0,,42.0,,32.0,33.0,,34.0,,34.0,
17:10:48.0,16.0,42.0,5.0,41.0,1.0,13.0,33.0,,30.0,6.0,31.0,3.0
17:10:49.0,58.0,18.0,8.0,12.0,6.0,51.0,10.0,,3.0,4.0,3.0,6.0
17:10:50.0,9.0,26.0,67.0,3.0,23.0,15.0,30.0,26.0,,28.0,,29.0
17:10:51.0,35.0,23.0,70.0,,23.0,,24.0,35.0,,21.0,,25.0
17:10:52.0,18.0,7.0,7.0,1.0,6.0,12.0,6.0,3.0,,7.0,,5.0
17:10:53.0,26.0,5.0,8.0,,5.0,10.0,7.0,19.0,,6.0,,6.0
17:10:54.0,14.0,34.0,,34.0,,10.0,8.0,,8.0,,8.0,
17:10:55.0,17.0,26.0,2.0,25.0,1.0,35.0,32.0,7.0,32.0,,32.0,
17:10:56.0,15.0,9.0,9.0,4.0,5.0,26.0,1.0,8.0,,1.0,,2.0
17:10:57.0,14.0,32.0,26.0,8.0,24.0,57.0,25.0,42.0,19.0,6.0,19.0,5.0
17:10:58.0,2.0,23.0,46.0,,23.0,3.0,8.0,18.0,,8.0,,8.0
17:10:59.0,37.0,6.0,6.0,,6.0,19.0,2.0,12.0,2.0,,2.0,
17:11:00.0,11.0,9.0,10.0,4.0,5.0,22.0,5.0,2.0,5.0,,5.0,
17:11:01.0,64.0,24.0,,24.0,,50.0,30.0,,30.0,,30.0,
17:11:02.0,7.0,30.0,1.0,29.0,1.0,22.0,7.0,5.0,7.0,,7.0,
17:11:03.0,21.0,11.0,5.0,6.0,5.0,64.0,13.0,10.0,12.0,1.0,12.0,1.0
17:11:04.0,27.0,33.0,78.0,10.0,23.0,45.0,21.0,72.0,2.0,19.0,2.0,19.0
17:11:05.0,27.0,22.0,44.0,,22.0,2.0,12.0,59.0,,14.0,,12.0
17:11:06.0,,2.0,23.0,,2.0,,2.0,8.0,,5.0,,3.0
17:11:07.0,17.0,8.0,10.0,,8.0,22.0,15.0,28.0,,13.0,,14.0
17:11:08.0,36.0,40.0,,40.0,,13.0,49.0,,49.0,,49.0,
17:11:09.0,10.0,39.0,,37.0,2.0,16.0,45.0,1.0,43.0,1.0,45.0,
17:11:10.0,2.0,8.0,4.0,1.0,7.0,24.0,6.0,13.0,3.0,1.0,4.0,2.0
17:11:11.0,27.0,24.0,60.0,3.0,21.0,40.0,39.0,40.0,10.0,30.0,10.0,29.0
17:11:12.0,6.0,23.0,58.0,,23.0,48.0,15.0,24.0,,15.0,,15.0
17:11:13.0,20.0,2.0,1.0,,2.0,12.0,1.0,1.0,,1.0,,1.0
17:11:14.0,6.0,8.0,6.0,,8.0,23.0,11.0,6.0,6.0,5.0,6.0,5.0
17:11:15.0,47.0,25.0,,25.0,,23.0,21.0,,22.0,,21.0,
17:11:16.0,58.0,58.0,1.0,55.0,3.0,50.0,28.0,1.0,22.0,5.0,22.0,6.0
17:11:17.0,13.0,7.0,4.0,1.0,6.0,26.0,1.0,3.0,1.0,,1.0,1.0
17:11:18.0,33.0,24.0,97.0,6.0,18.0,16.0,18.0,67.0,6.0,12.0,6.0,13.0
17:11:19.0,,22.0,90.0,,22.0,,17.0,34.0,,16.0,,15.0
17:11:20.0,,6.0,46.0,,6.0,,4.0,24.0,,4.0,,5.0
17:11:21.0,4.0,9.0,4.0,,9.0,13.0,3.0,13.0,,3.0,,2.0
17:11:22.0,13.0,34.0,,34.0,,20.0,19.0,,26.0,,22.0,
17:11:23.0,13.0,71.0,,69.0,2.0,16.0,32.0,1.0,28.0,,30.0,
17:11:24.0,4.0,35.0,7.0,28.0,7.0,22.0,19.0,7.0,19.0,,19.0,
17:11:25.0,16.0,17.0,19.0,4.0,13.0,29.0,25.0,23.0,13.0,12.0,13.0,13.0
17:11:26.0,15.0,27.0,46.0,,27.0,8.0,22.0,61.0,,21.0,,21.0
17:11:27.0,29.0,6.0,5.0,,6.0,29.0,1.0,5.0,,1.0,,1.0
17:11:28.0,27.0,16.0,2.0,7.0,9.0,63.0,7.0,,4.0,3.0,4.0,3.0
17:11:29.0,46.0,13.0,,13.0,,32.0,14.0,,14.0,,14.0,
17:11:30.0,25.0,37.0,1.0,36.0,1.0,18.0,41.0,,41.0,,41.0,
17:11:31.0,26.0,12.0,5.0,5.0,7.0,21.0,7.0,4.0,5.0,2.0,5.0,3.0
17:11:32.0,30.0,16.0,2.0,2.0,14.0,8.0,11.0,7.0,,9.0,,9.0
17:11:33.0,1.0,22.0,113.0,,22.0,4.0,36.0,153.0,,36.0,,36.0
17:11:34.0,10.0,7.0,23.0,,7.0,12.0,9.0,6.0,,12.0,,10.0
17:11:35.0,5.0,10.0,46.0,,10.0,36.0,15.0,3.0,,15.0,,14.0
17:11:36.0,1.0,,,,,5.0,2.0,,2.0,,3.0,
17:11:37.0,19.0,46.0,,45.0,1.0,15.0,85.0,,87.0,,86.0,1.0
17:11:38.0,21.0,42.0,43.0,33.0,9.0,46.0,18.0,7.0,7.0,10.0,8.0,9.0
17:11:39.0,41.0,29.0,20.0,16.0,13.0,36.0,19.0,35.0,,19.0,,19.0
17:11:40.0,1.0,23.0,15.0,,23.0,,13.0,16.0,,11.0,,12.0
17:11:41.0,72.0,7.0,3.0,,7.0,13.0,1.0,5.0,,1.0,,1.0
17:11:42.0,48.0,33.0,5.0,23.0,10.0,51.0,1.0,15.0,,,,2.0
17:11:43.0,41.0,17.0,,17.0,,7.0,19.0,,19.0,,21.0,
17:11:44.0,8.0,7.0,2.0,5.0,2.0,24.0,13.0,1.0,12.0,1.0,12.0,
17:11:45.0,14.0,11.0,5.0,2.0,9.0,23.0,5.0,10.0,4.0,1.0,4.0,
17:11:46.0,52.0,14.0,10.0,5.0,9.0,16.0,18.0,19.0,15.0,3.0,15.0,4.0
17:11:47.0,,22.0,61.0,,22.0,,27.0,130.0,,26.0,,25.0
17:11:48.0,,11.0,46.0,,11.0,,14.0,71.0,,15.0,,13.0
17:11:49.0,,10.0,22.0,,10.0,,7.0,17.0,,7.0,,7.0
17:11:50.0,3.0,5.0,,5.0,,,15.0,,15.0,,15.0,
17:11:51.0,13.0,37.0,,35.0,2.0,37.0,79.0,,79.0,,79.0,
17:11:52.0,7.0,40.0,18.0,32.0,8.0,69.0,53.0,7.0,45.0,9.0,46.0,8.0
17:11:53.0,2.0,16.0,21.0,10.0,6.0,44.0,38.0,67.0,7.0,30.0,8.0,30.0
17:11:54.0,,24.0,30.0,,24.0,15.0,21.0,35.0,,21.0,,21.0
17:11:55.0,83.0,12.0,22.0,,12.0,44.0,29.0,31.0,,29.0,,29.0
17:11:56.0,42.0,23.0,58.0,13.0,10.0,9.0,27.0,61.0,7.0,20.0,7.0,20.0
17:11:57.0,40.0,2.0,,2.0,,9.0,10.0,,10.0,,10.0,
17:11:58.0,11.0,23.0,22.0,21.0,2.0,30.0,30.0,11.0,25.0,5.0,25.0,5.0
17:11:59.0,26.0,21.0,49.0,12.0,9.0,15.0,31.0,12.0,25.0,6.0,25.0,5.0
17:12:00.0,22.0,32.0,38.0,26.0,6.0,9.0,37.0,7.0,33.0,4.0,33.0,4.0
17:12:01.0,12.0,24.0,35.0,,24.0,,32.0,6.0,,31.0,,33.0
17:12:02.0,23.0,19.0,14.0,7.0,12.0,32.0,12.0,4.0,3.0,10.0,3.0,8.0
17:12:03.0,16.0,19.0,12.0,12.0,7.0,12.0,16.0,8.0,4.0,14.0,4.0,13.0
17:12:04.0,35.0,30.0,,30.0,,2.0,7.0,,7.0,,7.0,
17:12:05.0,12.0,21.0,17.0,15.0,6.0,4.0,5.0,1.0,,2.0,,4.0
17:12:06.0,29.0,18.0,40.0,9.0,9.0,74.0,8.0,14.0,3.0,5.0,3.0,5.0
17:12:07.0,16.0,7.0,5.0,2.0,5.0,48.0,9.0,3.0,7.0,2.0,7.0,3.0
17:12:08.0,4.0,24.0,27.0,,24.0,26.0,8.0,14.0,,8.0,,7.0
17:12:09.0,7.0,29.0,12.0,17.0,12.0,17.0,4.0,10.0,1.0,4.0,1.0,3.0
17:12:10.0,78.0,16.0,8.0,9.0,7.0,22.0,14.0,17.0,11.0,3.0,11.0,3.0
17:12:11.0,44.0,,,,,20.0,,,,,,
17:12:12.0,28.0,22.0,1.0,16.0,6.0,19.0,9.0,3.0,8.0,,8.0,2.0
17:12:13.0,21.0,22.0,2.0,12.0,10.0,39.0,9.0,6.0,8.0,1.0,8.0,
17:12:14.0,34.0,5.0,4.0,5.0,,25.0,11.0,9.0,11.0,,11.0,
17:12:15.0,8.0,29.0,33.0,,29.0,27.0,4.0,28.0,,4.0,,4.0
17:12:16.0,6.0,11.0,19.0,,11.0,48.0,14.0,85.0,3.0,12.0,3.0,11.0
17:12:17.0,18.0,9.0,2.0,1.0,8.0,23.0,2.0,11.0,,1.0,,2.0
17:12:18.0,25.0,3.0,,3.0,,23.0,9.0,,9.0,,9.0,
17:12:19.0,25.0,15.0,,9.0,6.0,28.0,6.0,10.0,5.0,3.0,3.0,3.0
17:12:20.0,46.0,25.0,18.0,15.0,10.0,36.0,64.0,26.0,54.0,10.0,54.0,10.0
17:12:21.0,22.0,2.0,,2.0,,21.0,11.0,,11.0,,11.0,
17:12:22.0,11.0,26.0,66.0,,26.0,53.0,42.0,54.0,,42.0,,44.0
17:12:23.0,19.0,12.0,40.0,,12.0,23.0,22.0,68.0,5.0,17.0,6.0,17.0
17:12:24.0,46.0,7.0,3.0,1.0,6.0,21.0,12.0,6.0,6.0,10.0,4.0,8.0
17:12:25.0,18.0,,,,,12.0,,,,,,
17:12:26.0,50.0,32.0,43.0,23.0,9.0,15.0,35.0,23.0,18.0,16.0,17.0,17.0
17:12:27.0,35.0,41.0,43.0,32.0,9.0,16.0,49.0,12.0,41.0,8.0,42.0,9.0
17:12:28.0,26.0,,,,,10.0,,,,,,
17:12:29.0,7.0,27.0,35.0,,27.0,13.0,35.0,43.0,,31.0,,32.0
17:12:30.0,25.0,35.0,4.0,23.0,12.0,11.0,28.0,6.0,23.0,5.0,23.0,5.0
17:12:31.0,26.0,36.0,10.0,31.0,5.0,13.0,9.0,8.0,7.0,3.0,7.0,2.0
17:12:32.0,6.0,,,,,2.0,,,,,,
17:12:33.0,24.0,31.0,51.0,20.0,11.0,39.0,37.0,31.0,18.0,18.0,17.0,19.0
17:12:34.0,37.0,13.0,1.0,4.0,9.0,4.0,6.0,5.0,6.0,,6.0,
17:12:35.0,15.0,,,,,31.0,,,,,,
17:12:36.0,2.0,27.0,68.0,,27.0,12.0,21.0,112.0,,20.0,,21.0
17:12:37.0,47.0,28.0,5.0,17.0,11.0,49.0,12.0,14.0,6.0,8.0,4.0,9.0
17:12:38.0,7.0,4.0,6.0,1.0,3.0,47.0,27.0,15.0,5.0,20.0,5.0,24.0
17:12:39.0,19.0,,,,,13.0,,,,,,
17:12:40.0,21.0,52.0,24.0,39.0,13.0,10.0,74.0,43.0,56.0,18.0,56.0,16.0
17:12:41.0,46.0,11.0,11.0,3.0,8.0,66.0,13.0,21.0,7.0,9.0,6.0,6.0
17:12:42.0,32.0,1.0,,1.0,,59.0,1.0,,1.0,,1.0,
17:12:43.0,10.0,28.0,16.0,,28.0,5.0,33.0,34.0,,32.0,,33.0
17:12:44.0,62.0,26.0,16.0,16.0,10.0,18.0,47.0,19.0,20.0,28.0,19.0,28.0
17:12:45.0,51.0,12.0,3.0,8.0,4.0,35.0,22.0,1.0,21.0,,21.0,1.0
17:12:46.0,49.0,,,,,14.0,,,,,,
17:12:47.0,16.0,21.0,55.0,8.0,13.0,8.0,53.0,28.0,6.0,46.0,6.0,48.0
17:12:48.0,37.0,11.0,27.0,3.0,8.0,24.0,13.0,27.0,3.0,10.0,3.0,10.0
17:12:49.0,35.0,,,,,10.0,,,,,,
17:12:50.0,,25.0,90.0,,25.0,,22.0,47.0,,22.0,,21.0
17:12:51.0,6.0,13.0,38.0,,13.0,19.0,26.0,60.0,,25.0,,27.0
17:12:52.0,11.0,11.0,2.0,6.0,5.0,25.0,16.0,3.0,11.0,5.0,11.0,4.0
17:12:53.0,,,,,,2.0,,,,,,
17:12:54.0,11.0,76.0,26.0,63.0,13.0,19.0,30.0,8.0,20.0,10.0,20.0,10.0
17:12:55.0,31.0,31.0,3.0,23.0,8.0,47.0,47.0,4.0,46.0,1.0,46.0,1.0
17:12:56.0,37.0,,,,,56.0,2.0,,2.0,,2.0,
17:12:57.0,2.0,24.0,3.0,,24.0,39.0,7.0,23.0,,7.0,,8.0
17:12:58.0,20.0,15.0,7.0,3.0,12.0,65.0,7.0,4.0,2.0,6.0,2.0,5.0
17:12:59.0,72.0,8.0,8.0,3.0,5.0,55.0,5.0,1.0,3.0,1.0,3.0,3.0
17:13:00.0,29.0,,,,,26.0,,,,,,
17:13:01.0,42.0,15.0,13.0,2.0,13.0,29.0,30.0,14.0,22.0,8.0,22.0,8.0
17:13:02.0,34.0,14.0,12.0,6.0,8.0,20.0,14.0,25.0,4.0,11.0,4.0,9.0
17:13:03.0,54.0,,,,,24.0,,,,,,
17:13:04.0,24.0,25.0,35.0,,25.0,3.0,9.0,20.0,,8.0,,8.0
17:13:05.0,,13.0,60.0,,13.0,,5.0,36.0,,5.0,,5.0
17:13:06.0,22.0,10.0,7.0,7.0,3.0,35.0,13.0,1.0,12.0,1.0,12.0,3.0
17:13:07.0,4.0,,,,,24.0,,,,,,
17:13:08.0,2.0,40.0,100.0,25.0,15.0,36.0,25.0,73.0,9.0,16.0,9.0,14.0
17:13:09.0,5.0,47.0,30.0,40.0,7.0,6.0,35.0,21.0,32.0,5.0,32.0,4.0
17:13:10.0,12.0,4.0,,4.0,,6.0,,,,,,
17:13:11.0,13.0,23.0,28.0,,23.0,39.0,18.0,20.0,,17.0,,18.0
17:13:12.0,50.0,66.0,14.0,50.0,16.0,34.0,35.0,33.0,27.0,7.0,30.0,7.0
17:13:13.0,28.0,22.0,10.0,19.0,3.0,14.0,12.0,25.0,10.0,2.0,10.0,2.0
17:13:14.0,6.0,,,,,34.0,,,,,,
17:13:15.0,44.0,28.0,24.0,15.0,13.0,38.0,33.0,20.0,16.0,17.0,16.0,18.0
17:13:16.0,60.0,15.0,3.0,8.0,7.0,27.0,27.0,,25.0,3.0,24.0,3.0
17:13:17.0,15.0,8.0,,8.0,,4.0,15.0,,15.0,,15.0,
17:13:18.0,28.0,18.0,5.0,,18.0,16.0,14.0,2.0,,15.0,,13.0
